candidate_id,source_event_id,target_event_id,source_title,target_title,semantic_score,shared_day_count,full_period_signed_corr,peak_local_signed_corr,peak_window_start_utc,peak_window_end_utc,high_corr_window_count,high_corr_window_fraction,peak_lag_days,direction_hint,leading_event_id,lagging_event_id,calendar_ec_hybrid_score
p2-18491-to-21626,18491,21626,Will Trump visit Russia in first 100 days?,Will Trump visit Greenland before July?,0.28444199980191154,36,0.8309921618750592,0.9672219286949348,2025-04-17 00:00:00+00:00,2025-04-23 00:00:00+00:00,8,0.27586206896551724,-1.0,target_leads_source,21626,18491,0.7623879500270279
p2-10882-to-10880,10882,10880,Will Joe pardon Hunter Biden?,Hunter Biden sentenced to prison before election?,0.2878910491646236,147,-0.676089193839253,0.9655649020355145,2024-10-12 00:00:00+00:00,2024-10-18 00:00:00+00:00,22,0.19298245614035087,1.0,source_leads_target,10882,10880,0.7622627461742472
p2-18491-to-15395,18491,15395,Will Trump visit Russia in first 100 days?,Will Trump recognize Somaliland in first 100 days?,0.31642274810508053,77,0.7900462818895219,0.953254192979241,2025-03-30 00:00:00+00:00,2025-04-05 00:00:00+00:00,15,0.2112676056338028,0.0,synchronous,,,0.7622047595169927
p2-903769-to-903766,903769,903766,West Virginia Governor Election Winner,Utah Governor Election Winner,0.3056553674552187,84,0.6375205902629585,0.9576618861635806,2024-10-11 00:00:00+00:00,2024-10-17 00:00:00+00:00,8,0.22857142857142856,0.0,synchronous,,,0.762059930551072
p2-903676-to-903684,903676,903684,Utah Presidential Election Winner,Wyoming Presidential Election Winner,0.43782963753472504,175,0.6763274717056492,-0.9009029279175813,2024-05-18 00:00:00+00:00,2024-05-24 00:00:00+00:00,18,0.15384615384615385,2.0,source_leads_target,903676,903684,0.7619809408027244
p2-903634-to-903649,903634,903649,Nebraska Presidential Election Winner,Hawaii Presidential Election Winner,0.43656857369404345,142,-0.911853123127266,-0.9013641538712082,2024-07-31 00:00:00+00:00,2024-08-06 00:00:00+00:00,12,0.11538461538461539,2.0,source_leads_target,903634,903649,0.7619254798180587
p2-17387-to-16094,17387,16094,Which companies will have a #1 AI model this year?,Which company has best AI model on June 30?,0.3098822447758136,155,-0.8715969217610843,-0.9554465272323467,2025-05-31 00:00:00+00:00,2025-06-06 00:00:00+00:00,19,0.1292517006802721,-3.0,target_leads_source,16094,17387,0.7617772424953867
p2-28219-to-22806,28219,22806,US x Iran ceasefire before July? ,US-Iran nuclear deal before July?,0.2735182325163077,11,0.8780846114048494,0.9709340515396683,2025-06-23 00:00:00+00:00,2025-06-29 00:00:00+00:00,5,1.0,0.0,synchronous,,,0.76170930583266
p2-22254-to-21573,22254,21573,Next president of South Korea?,Lee Jae-myung arrested before July?,0.388700704924269,61,-0.6685488398019662,-0.921534242659845,2025-04-09 00:00:00+00:00,2025-04-15 00:00:00+00:00,9,0.16363636363636364,-1.0,target_leads_source,21573,22254,0.7616841813391722
p2-903249-to-14117,903249,14117,Will 2024 be the hottest year on record?,2024 November hottest on record?,0.37510532734706037,35,-0.5446760291042095,-0.9271648312453356,2024-11-06 00:00:00+00:00,2024-11-12 00:00:00+00:00,4,0.13793103448275862,1.0,source_leads_target,903249,14117,0.7615469800758529
p2-26084-to-26082,26084,26082,Will Trump jail Elon Musk?,Will Trump meet with Elon Musk by...?,0.32100419354919585,27,-0.5860936401013388,-0.9502394400000466,2025-06-22 00:00:00+00:00,2025-06-28 00:00:00+00:00,9,0.42857142857142855,-2.0,target_leads_source,26082,26084,0.7614688660647914
p2-11643-to-11637,11643,11637,Trump and Harris agree to Fox News debate?,Will Trump and Harris debate before election?,0.2978172405523337,52,-0.695657227736165,-0.9600777590379468,2024-08-03 00:00:00+00:00,2024-08-09 00:00:00+00:00,11,0.2391304347826087,-2.0,target_leads_source,11637,11643,0.7613996034922629
p2-21216-to-13551,21216,13551,Trump ends all military aid to Ukraine before April?,Trump ends Ukraine war in first 90 days?,0.25598288644337075,17,0.7888544623140499,0.9779971140893149,2025-03-18 00:00:00+00:00,2025-03-24 00:00:00+00:00,11,1.0,-1.0,target_leads_source,13551,21216,0.7613928457955316
p2-11486-to-11315,11486,11315,Will Barack Obama call on Biden to drop out?,Who will call for Biden to drop out?,0.3345010598102589,24,0.7853683213504026,0.9443043234295031,2024-06-28 00:00:00+00:00,2024-07-04 00:00:00+00:00,15,0.8333333333333334,0.0,synchronous,,,0.7613633443437299
p2-32414-to-32411,32414,32411,Bitcoin price on July 21?,"Bitcoin above $122,000 on July 21?",0.25390806849600445,9,-0.9590316669664409,-0.978800050845126,2025-07-15 00:00:00+00:00,2025-07-21 00:00:00+00:00,3,1.0,0.0,synchronous,,,0.7613324561403895
p2-10804-to-12999,10804,12999,Israel military action against Iran by end of 2024?,Israel military response against Iran in October?,0.2665773171954593,25,0.8593922078378278,0.9732451164780527,2024-10-20 00:00:00+00:00,2024-10-26 00:00:00+00:00,12,0.631578947368421,0.0,synchronous,,,0.7612447766932746
p2-28173-to-25036,28173,25036,Will Russia capture Yablunivka before August?,Will Russia capture Kostyantynivka by...?,0.31978207967916505,36,0.5891726517060939,0.9503288904374103,2025-06-25 00:00:00+00:00,2025-07-01 00:00:00+00:00,6,0.2,0.0,synchronous,,,0.7611648472099367
p2-27599-to-23944,27599,23944,Will Trump meet with Khamenei before August?,Will Trump meet Pope Leo XIV before August?,0.32687512367166005,44,0.826431891340517,0.9469469759028145,2025-06-27 00:00:00+00:00,2025-07-03 00:00:00+00:00,6,0.15789473684210525,2.0,source_leads_target,27599,23944,0.7609254202334682
p2-31867-to-30327,31867,30327,What price will Solana hit before 2026?,What price will Solana hit in July?,0.3395578066722649,13,0.6701036726591242,0.9411525221493996,2025-07-16 00:00:00+00:00,2025-07-22 00:00:00+00:00,3,0.42857142857142855,0.0,synchronous,,,0.7606741075062592
p2-13458-to-13456,13458,13456,Fortaleza mayoral election 2024,Curitiba mayoral election 2024,0.2695696095217448,13,0.7484832576557308,0.9707359252849476,2024-10-19 00:00:00+00:00,2024-10-25 00:00:00+00:00,6,0.8571428571428571,3.0,source_leads_target,13458,13456,0.7603860305559867
p2-20763-to-18496,20763,18496,Will Ukraine agree to cede territory to Russia in 2025?,Will Ukraine agree to give up the rest of Donbas in 2025?,0.309204762275487,140,0.8522725654607233,0.9536094749250252,2025-07-10 00:00:00+00:00,2025-07-16 00:00:00+00:00,25,0.20491803278688525,-1.0,target_leads_source,18496,20763,0.7602880611301638
p2-12005-to-11536,12005,11536,RFK Jr. popular vote share?,RFK Jr. endorses Trump in August?,0.27007883885607686,15,0.7724375179796725,0.9697338183568126,2024-08-16 00:00:00+00:00,2024-08-22 00:00:00+00:00,6,0.6666666666666666,1.0,source_leads_target,12005,11536,0.7598373245065918
p2-25402-to-25986,25402,25986,FIFA Club World Cup Winner ,FIFA Club World Cup: Top Goalscorer ,0.4151294563589458,35,-0.5369038569439333,-0.9072730881264309,2025-06-12 00:00:00+00:00,2025-06-18 00:00:00+00:00,5,0.1724137931034483,3.0,source_leads_target,25402,25986,0.7596299985961854
p2-10881-to-10880,10881,10880,Hunter Biden in jail before election day?,Hunter Biden sentenced to prison before election?,0.30304901197570255,133,0.9225000736313905,0.955249543042407,2024-08-25 00:00:00+00:00,2024-08-31 00:00:00+00:00,27,0.313953488372093,0.0,synchronous,,,0.7595893837223956
p2-16502-to-15593,16502,15593,Carabao Cup Semifinal: Tottenham vs. Liverpool (To Advance),Carabao Cup Champion 2024-2025,0.3277060518256789,31,-0.703904717362123,-0.9446662910965326,2025-02-01 00:00:00+00:00,2025-02-07 00:00:00+00:00,5,0.2,1.0,source_leads_target,16502,15593,0.7595782193152764
p2-28220-to-26668,28220,26668,US x Iran ceasefire before August? ,US-Iran nuclear deal before August?,0.3006648485766289,41,0.8000067263656043,0.9561180571184976,2025-06-27 00:00:00+00:00,2025-07-03 00:00:00+00:00,11,0.3142857142857143,3.0,source_leads_target,28220,26668,0.7594820945559371
p2-12269-to-11235,12269,11235,F1 Constructors Champion,F1 2024 Drivers Champion,0.27607037559522596,103,0.5089740734456543,0.9665629012563982,2024-10-18 00:00:00+00:00,2024-10-24 00:00:00+00:00,14,0.14432989690721648,3.0,source_leads_target,12269,11235,0.7594151435580465
p2-21144-to-20937,21144,20937,South Region Winner - NCAA Tournament,Will a #1 seed win the NCAA Tournament?,0.3109932124752638,14,0.5962564888170808,0.9513878751008388,2025-03-21 00:00:00+00:00,2025-03-27 00:00:00+00:00,3,0.375,0.0,synchronous,,,0.7592694763131662
p2-21582-to-21260,21582,21260,Istanbul mayor İmamoğlu released from custody before May?,Mahmoud Khalil released from custody before May?,0.2748255168948175,39,0.8520973107749623,0.9668847530223519,2025-04-23 00:00:00+00:00,2025-04-29 00:00:00+00:00,12,0.36363636363636365,-2.0,target_leads_source,21260,21582,0.7592669821840915
p2-10249-to-13733,10249,13733,Virginia Senate Election Winner,Will Harris win Virginia by 6+ points?,0.3275734738171935,14,0.6455431594928587,0.9442629053887961,2024-10-31 00:00:00+00:00,2024-11-06 00:00:00+00:00,3,0.375,2.0,source_leads_target,10249,13733,0.7592560759173153
p2-30649-to-28832,30649,28832,US-Iran nuclear deal before September?,Israel x Syria security deal before September?,0.3309830110510916,29,0.5706796719373375,0.942688582607085,2025-07-05 00:00:00+00:00,2025-07-11 00:00:00+00:00,6,0.2608695652173913,1.0,source_leads_target,30649,28832,0.759176911140287
p2-28216-to-27685,28216,27685,Will the US officially declare war on Iran before August?,US forces in Iran before August?,0.2847784533261739,41,0.9564368337063475,0.9624832666461741,2025-06-22 00:00:00+00:00,2025-06-28 00:00:00+00:00,4,0.11428571428571428,0.0,synchronous,,,0.759171822650174
p2-18422-to-17863,18422,17863,Trump declassifies 9/11 files in first 100 days?,Trump cuts taxes in first 100 days?,0.28625254336494454,78,0.8333290787379722,0.9618455468007463,2025-04-09 00:00:00+00:00,2025-04-15 00:00:00+00:00,32,0.4444444444444444,3.0,source_leads_target,18422,17863,0.7591676457700057
p2-27353-to-24587,27353,24587,Which NYC boroughs will Andrew Cuomo win in Democratic Primary? ,NYC Mayoral Dem Primary: # of RCV rounds,0.27138848374475055,35,-0.888697981486773,-0.9681645953066554,2025-06-24 00:00:00+00:00,2025-06-30 00:00:00+00:00,8,0.3333333333333333,2.0,source_leads_target,27353,24587,0.759131761838084
p2-14815-to-13320,14815,13320,NBA Rookie of the Year,NFL Defensive Rookie of the Year,0.27592742210356114,58,-0.9152332760309196,-0.9661312312655964,2024-12-10 00:00:00+00:00,2024-12-16 00:00:00+00:00,8,0.1702127659574468,1.0,source_leads_target,14815,13320,0.7590700885169859
p2-27679-to-26898,27679,26898,Will the U.S. invade Iran before July?,Will the US officially declare war on Iran before July?,0.25341839086691786,14,0.8259944821135444,0.9757151755212273,2025-06-22 00:00:00+00:00,2025-06-28 00:00:00+00:00,5,0.625,0.0,synchronous,,,0.7590261401249344
p2-903631-to-10170,903631,10170,Alabama Presidential Election Winner,New York Presidential Election Winner,0.4291689740603406,174,-0.8322990283901885,-0.900387968203315,2024-10-15 00:00:00+00:00,2024-10-21 00:00:00+00:00,24,0.21428571428571427,-1.0,target_leads_source,10170,903631,0.7590222699604227
p2-16171-to-15903,16171,15903,Will 2025 be the hottest year on record?,2025 January hottest on record?,0.3717691956650284,43,0.7202100809012493,0.9244331175383399,2025-01-14 00:00:00+00:00,2025-01-20 00:00:00+00:00,7,0.1891891891891892,3.0,source_leads_target,16171,15903,0.7586339409763465
p2-23694-to-17042,23694,17042,Bitcoin all time high in May?,Dogecoin all time high by when?,0.3622717345807489,22,0.658961900448417,0.9284742497741904,2025-05-03 00:00:00+00:00,2025-05-09 00:00:00+00:00,9,0.5625,0.0,synchronous,,,0.7586134952161578
p2-12766-to-12550,12766,12550,Berachain token launch wen?,Will Pump.fun launch a token in 2024?,0.28327437261620403,99,0.650150567276223,0.9617279128566589,2024-09-25 00:00:00+00:00,2024-10-01 00:00:00+00:00,17,0.1827956989247312,-1.0,target_leads_source,12550,12766,0.7581918507845224
p2-12282-to-12251,12282,12251,Pavel Durov leaves France in 2024?,Macron out as president of France in 2024?,0.2566284503513332,126,0.7941846123088558,-0.9731216044348968,2024-09-12 00:00:00+00:00,2024-09-18 00:00:00+00:00,15,0.125,-2.0,target_leads_source,12251,12282,0.7581736582098276
p2-17155-to-15395,17155,15395,Who will Trump meet with in first 100 days?,Will Trump recognize Somaliland in first 100 days?,0.29798150135116375,97,0.6741665796931962,0.9549045887879786,2025-03-31 00:00:00+00:00,2025-04-06 00:00:00+00:00,18,0.1978021978021978,1.0,source_leads_target,17155,15395,0.757827662556934
p2-902516-to-11369,902516,11369,Biden drops out of presidential race?,Biden drops out by July 12?,0.35666596888378066,12,0.5469268092305163,0.9296698125785267,2024-07-03 00:00:00+00:00,2024-07-09 00:00:00+00:00,3,0.5,0.0,synchronous,,,0.7577686594701029
p2-22809-to-22601,22809,22601,Trump trade deal in April?,US-EU trade deal before June?,0.4039107981842003,20,0.7201305081370182,0.9093535386409556,2025-04-20 00:00:00+00:00,2025-04-26 00:00:00+00:00,10,0.7142857142857143,3.0,source_leads_target,22809,22601,0.7577207165039289
p2-17863-to-14182,17863,14182,Trump cuts taxes in first 100 days?,Will Trump end Department of Education in first 100 days?,0.27576916990499145,83,0.6559098041391902,0.9631902572381607,2025-03-12 00:00:00+00:00,2025-03-18 00:00:00+00:00,14,0.18181818181818182,3.0,source_leads_target,17863,14182,0.7569639310382098
p2-17499-to-16558,17499,16558,Will any Democratic Senator vote to confirm RFK Jr?,How many Senators vote to confirm RFK as Secretary of HHS?,0.3479711466549491,16,0.5148766595368109,0.9321137440596475,2025-02-05 00:00:00+00:00,2025-02-11 00:00:00+00:00,4,0.4,0.0,synchronous,,,0.756870964838238
p2-23262-to-22051,23262,22051,Conservative Party % of vote in Canada Election?,Which party wins Northwest Territories?,0.3468265479379422,9,0.8154417543795568,0.9323355304452867,2025-04-24 00:00:00+00:00,2025-04-30 00:00:00+00:00,3,1.0,0.0,synchronous,,,0.7566828356930833
p2-13651-to-13473,13651,13473,Will Trump do better with LGTBQ voters than in 2020?,Will Trump do better with men than in 2020 election?,0.3274971808449758,18,-0.5547063087674137,-0.9405169778693412,2024-11-05 00:00:00+00:00,2024-11-11 00:00:00+00:00,5,0.4166666666666667,3.0,source_leads_target,13651,13473,0.7566110387620316
p2-19123-to-17857,19123,17857,Will Trump withdraw the U.S. from NATO in 2025?,Ukraine agrees not to join NATO in 2025? ,0.2871225155767707,156,0.7649049540132828,-0.957619857326064,2025-02-23 00:00:00+00:00,2025-03-01 00:00:00+00:00,27,0.20454545454545456,-3.0,target_leads_source,17857,19123,0.756470654801276
p2-11356-to-11342,11356,11342,Biden nominated by July 21?,Biden nominated before Democratic convention?,0.3871392831874314,25,0.5674287628102362,0.9147038404525445,2024-07-15 00:00:00+00:00,2024-07-21 00:00:00+00:00,9,0.47368421052631576,0.0,synchronous,,,0.7564344732730105
p2-11369-to-11299,11369,11299,Biden drops out by July 12?,Biden drops out before the Democratic convention?,0.34967634506359446,12,0.6664509058433107,0.9306722652833436,2024-07-03 00:00:00+00:00,2024-07-09 00:00:00+00:00,3,0.5,0.0,synchronous,,,0.7563734892174189
p2-23694-to-20819,23694,20819,Bitcoin all time high in May?,Dogecoin all time high before 2026?,0.3395966022231809,22,0.5998158563496534,0.9348494740727643,2025-05-06 00:00:00+00:00,2025-05-12 00:00:00+00:00,6,0.375,0.0,synchronous,,,0.7562736125178892
p2-10880-to-10842,10880,10842,Hunter Biden sentenced to prison before election?,Trump prison time in NY case before election?,0.30435502065173825,147,-0.8306035258898198,-0.9498138280862015,2024-10-11 00:00:00+00:00,2024-10-17 00:00:00+00:00,23,0.20175438596491227,-1.0,target_leads_source,10842,10880,0.7561761858558625
p2-12071-to-10603,12071,10603,RFK Jr. endorses Trump before November?,Will RFK Jr. debate Biden/Trump?,0.2904708898176638,12,-0.9575205346524972,-0.9557151873961934,2024-08-20 00:00:00+00:00,2024-08-26 00:00:00+00:00,6,1.0,1.0,source_leads_target,12071,10603,0.7561418981226344
p2-903655-to-13754,903655,13754,Iowa Presidential Election Winner,Will Trump win Iowa by 12+ points?,0.3063859653212845,12,0.7320991459977685,0.9488365230069009,2024-10-28 00:00:00+00:00,2024-11-03 00:00:00+00:00,6,1.0,0.0,synchronous,,,0.756101355701216
p2-22980-to-18649,22980,18649,Will Putin meet with Trump before July?,Will Trump Media invest in $TRUMP before July?,0.2506342673626861,72,0.5375354643332979,0.9726922320211058,2025-05-30 00:00:00+00:00,2025-06-05 00:00:00+00:00,13,0.22413793103448276,-3.0,target_leads_source,18649,22980,0.7560748426235798
p2-19603-to-19599,19603,19599,Will Kanye launch a coin by March 7?,Will SBF launch a coin before April?,0.3332573668158434,12,0.9032179590837929,0.9369084859960561,2025-02-25 00:00:00+00:00,2025-03-03 00:00:00+00:00,3,0.5,-3.0,target_leads_source,19599,19603,0.7558131502419922
p2-13794-to-13158,13794,13158,Will Russia capture Pokrovsk in 2024?,Will Russia capture Siversk before December?,0.28230263477600936,35,0.9132164854725444,0.9584222640566981,2024-11-21 00:00:00+00:00,2024-11-27 00:00:00+00:00,11,0.3793103448275862,0.0,synchronous,,,0.7555863752724914
p2-15938-to-15902,15938,15902,Human to human bird flu transmission before February?,100+ Bird Flu cases in U.S. before February?,0.3064402215415212,34,0.8368391616213078,0.947793548729064,2025-01-10 00:00:00+00:00,2025-01-16 00:00:00+00:00,4,0.14285714285714285,0.0,synchronous,,,0.755387550572801
p2-28595-to-25036,28595,25036,Will Russia capture Khotin before August?,Will Russia capture Kostyantynivka by...?,0.31978207967916505,37,0.8480060254120638,0.9420017332768685,2025-06-28 00:00:00+00:00,2025-07-04 00:00:00+00:00,7,0.22580645161290322,0.0,synchronous,,,0.7553358371975575
p2-903673-to-903682,903673,903682,Tennessee Presidential Election Winner,West Virginia Presidential Election Winner,0.38669332605457174,138,0.9367871535348357,0.9129405889307267,2024-10-12 00:00:00+00:00,2024-10-18 00:00:00+00:00,14,0.175,3.0,source_leads_target,903673,903682,0.7550664100678801
p2-29012-to-17809,29012,17809,US x Iran nuclear talks resume before August?,US-Iran nuclear deal in 2025?,0.27699574723411746,36,0.7067488745190978,0.9598459958623045,2025-07-09 00:00:00+00:00,2025-07-15 00:00:00+00:00,11,0.36666666666666664,-3.0,target_leads_source,17809,29012,0.7549909212738483
p2-16165-to-14994,16165,14994,Doge ETF approved in 2025?,Ripple ETF approved by July 31?,0.34674664775199404,208,-0.5920691332385465,-0.9295496377650991,2025-04-18 00:00:00+00:00,2025-04-24 00:00:00+00:00,26,0.14285714285714285,3.0,source_leads_target,16165,14994,0.7547087407611676
p2-21917-to-21919,21917,21919,Bitcoin Up or Down in April?,Bitcoin all time high in April?,0.3630609861528311,30,-0.6248905428733597,-0.9225036367716039,2025-04-22 00:00:00+00:00,2025-04-28 00:00:00+00:00,5,0.20833333333333334,3.0,source_leads_target,21917,21919,0.754670841585972
p2-21636-to-21218,21636,21218,Which party wins most seats in British Columbia?,Canada Election: Popular Vote Margin of Victory?,0.3547894157714061,36,0.6247208478119658,0.9259830304171778,2025-04-24 00:00:00+00:00,2025-04-30 00:00:00+00:00,7,0.23333333333333334,0.0,synchronous,,,0.7546249460234462
p2-17725-to-16258,17725,16258,Starmer out by...?,Starmer out before July?,0.32547377050048576,149,0.8711765559695428,0.9383431168171101,2025-02-16 00:00:00+00:00,2025-02-22 00:00:00+00:00,15,0.1048951048951049,0.0,synchronous,,,0.7544823129221228
p2-26072-to-23944,26072,23944,Will Trump meet with Xi Jinping before August?,Will Trump meet Pope Leo XIV before August?,0.29116067850602,57,0.8345092748747316,0.9525996915015271,2025-07-17 00:00:00+00:00,2025-07-23 00:00:00+00:00,16,0.3137254901960784,-3.0,target_leads_source,23944,26072,0.7541679876028748
p2-10880-to-10827,10880,10827,Hunter Biden sentenced to prison before election?,Trump sentenced to prison in NY case before election?,0.30283103001164924,147,0.7827852075422139,0.9473340513246814,2024-10-11 00:00:00+00:00,2024-10-17 00:00:00+00:00,23,0.20175438596491227,0.0,synchronous,,,0.7539831449307717
p2-903559-to-11781,903559,11781,Ethereum all time high wen?,Solana all time high in August?,0.28540968614061035,32,0.5508218805776217,0.9544738932677761,2024-08-23 00:00:00+00:00,2024-08-29 00:00:00+00:00,4,0.15384615384615385,2.0,source_leads_target,903559,11781,0.7537546311296264
p2-12681-to-12563,12681,12563,Will Israel invade Lebanon in September?,Will Israel invade Syria in 2024?,0.321619798318282,20,0.7509469736193322,0.9385826123475672,2024-09-24 00:00:00+00:00,2024-09-30 00:00:00+00:00,4,0.2857142857142857,0.0,synchronous,,,0.7534937681387816
p2-24096-to-21574,24096,21574, Lee Jae-myung % of vote in South Korea Election?,Lee Jae-myung arrested in 2025?,0.3987548898990987,28,-0.6028890817199188,-0.9052476544925218,2025-05-29 00:00:00+00:00,2025-06-04 00:00:00+00:00,3,0.13636363636363635,3.0,source_leads_target,24096,21574,0.7532998251144948
p2-19634-to-14828,19634,14828,Trump cabinet member out before July?,Will 3+ Trump cabinet picks fail to get appointed?,0.2513191451225911,119,-0.559555176989921,-0.9681218811882426,2025-06-25 00:00:00+00:00,2025-07-01 00:00:00+00:00,19,0.19,0.0,synchronous,,,0.7530810603685472
p2-15864-to-15863,15864,15863,Will Bitcoin hit $90k or $100k first?,Will Bitcoin hit $100k again in 2024?,0.3384543709066343,9,-0.8541860050138237,-0.9305348486471068,2024-12-24 00:00:00+00:00,2024-12-30 00:00:00+00:00,3,1.0,0.0,synchronous,,,0.752910705324965
p2-903634-to-903672,903634,903672,Nebraska Presidential Election Winner,South Dakota Presidential Election Winner,0.391599899813163,134,0.9155535559139377,0.9077254326404185,2024-10-17 00:00:00+00:00,2024-10-23 00:00:00+00:00,14,0.15217391304347827,0.0,synchronous,,,0.7528877727922418
p2-16445-to-15044,16445,15044,Will Russia abandon Syrian naval base before July?,Will the U.S. abandon Syrian base before April 2025?,0.3979824432649375,85,0.6014187953712292,-0.9047172038049928,2025-03-07 00:00:00+00:00,2025-03-13 00:00:00+00:00,9,0.11392405063291139,-2.0,target_leads_source,15044,16445,0.7526967756429761
p2-15901-to-17022,15901,17022,Ethereum all time high by June 30?,Bitcoin all time high by March 31?,0.2910995010104058,71,0.9699219526071682,0.9502613371894524,2025-03-05 00:00:00+00:00,2025-03-11 00:00:00+00:00,24,0.36923076923076925,0.0,synchronous,,,0.7525127863357384
p2-32417-to-28220,32417,28220,Israel x Hamas ceasefire by August 31?,US x Iran ceasefire before August? ,0.3953090024687326,19,0.7637391582212479,-0.9055631145621185,2025-07-14 00:00:00+00:00,2025-07-20 00:00:00+00:00,6,0.46153846153846156,0.0,synchronous,,,0.7524868809341027
p2-903432-to-903355,903432,903355,Will Biden or Haley drop out first?,Will Nikki Haley drop out before Super Tuesday?,0.36564786977526553,23,0.6488513479925561,0.9181373514087092,2024-02-24 00:00:00+00:00,2024-03-01 00:00:00+00:00,4,0.23529411764705882,-3.0,target_leads_source,903355,903432,0.752390506918676
p2-15923-to-15902,15923,15902,Another state declare a state of emergency over bird flu before February?,100+ Bird Flu cases in U.S. before February?,0.3027751950769495,37,0.8147778348741462,0.944580793823984,2025-01-18 00:00:00+00:00,2025-01-24 00:00:00+00:00,10,0.3225806451612903,-3.0,target_leads_source,15902,15923,0.7520391141998736
p2-28822-to-18396,28822,18396,Will Russia capture Yunakivka before August?,Will Russia capture Kupiansk by...?,0.27961408318628456,37,-0.9151495359541616,-0.9544718472196371,2025-07-22 00:00:00+00:00,2025-07-28 00:00:00+00:00,16,0.5161290322580645,0.0,synchronous,,,0.7520145180096313
p2-16506-to-16229,16506,16229,Sam Altman arrested before July?,Will Sam Altman get OpenAI equity by June 30?,0.3278676946321498,163,0.727272760136605,-0.9337513533214074,2025-03-30 00:00:00+00:00,2025-04-05 00:00:00+00:00,13,0.12871287128712872,-1.0,target_leads_source,16229,16506,0.7519862557146301
p2-20937-to-17244,20937,17244,Will a #1 seed win the NCAA Tournament?, 2025 NCAA Tournament Winner (W),0.3597549217871676,21,0.9216966449448811,0.9193845534244588,2025-03-25 00:00:00+00:00,2025-03-31 00:00:00+00:00,6,0.42857142857142855,0.0,synchronous,,,0.7514956639332714
p2-13924-to-13270,13924,13270,Which 3rd party candidate wins most votes?,Will Jill Stein get >1% of the popular vote?,0.3076829820980851,49,-0.8509666095967512,-0.9409651678661828,2024-12-10 00:00:00+00:00,2024-12-16 00:00:00+00:00,12,0.3157894736842105,1.0,source_leads_target,13924,13270,0.7509805121357533
p2-17863-to-14218,17863,14218,Trump cuts taxes in first 100 days?,Will Trump remove Jerome Powell in first 100 days?,0.28364908237123065,83,0.7875435623372677,0.9511785364635702,2025-03-17 00:00:00+00:00,2025-03-23 00:00:00+00:00,17,0.22077922077922077,-2.0,target_leads_source,14218,17863,0.7509197002358683
p2-12005-to-12129,12005,12129,RFK Jr. popular vote share?,Trump nominates RFK Jr. to Cabinet?,0.26026553042937295,87,0.5756521241067962,0.9606980648244613,2024-08-23 00:00:00+00:00,2024-08-29 00:00:00+00:00,15,0.18518518518518517,0.0,synchronous,,,0.7505683045059347
p2-18578-to-17386,18578,17386,CDU/CSU margin of victory?,Which coalition will form the next German government?,0.322279201899214,29,-0.8737449371308205,-0.934095706196582,2025-02-20 00:00:00+00:00,2025-02-26 00:00:00+00:00,7,0.3181818181818182,1.0,source_leads_target,18578,17386,0.7505507549073716
p2-15901-to-23694,15901,23694,Ethereum all time high by June 30?,Bitcoin all time high in May?,0.36287773980245075,22,0.6989038250710699,0.916495553563003,2025-05-04 00:00:00+00:00,2025-05-10 00:00:00+00:00,5,0.3125,-1.0,target_leads_source,23694,15901,0.7504102094348373
p2-31874-to-28813,31874,28813,Measles cases in U.S. before 2026?,"1,350+ Measles cases in U.S. before August?",0.3730842124754582,22,0.8912456229505423,0.9118367755597506,2025-07-21 00:00:00+00:00,2025-07-27 00:00:00+00:00,8,0.5,-1.0,target_leads_source,28813,31874,0.7502110066344628
p2-903179-to-902772,903179,902772,Who will get more votes in Taiwan Election: Hou Yu-ih (侯友宜) or Ko Wen-je (柯文哲)?,Taiwan Presidential Election: Who will win?,0.34913119184662045,12,-0.9116093796618191,-0.9214418827752532,2024-01-07 00:00:00+00:00,2024-01-13 00:00:00+00:00,6,1.0,0.0,synchronous,,,0.7497486754966634
p2-18491-to-15922,18491,15922,Will Trump visit Russia in first 100 days?,Will Trump enact India travel ban in first 100 days?,0.26110344232763505,72,0.6042862204115469,0.9580375690887437,2025-02-13 00:00:00+00:00,2025-02-19 00:00:00+00:00,16,0.26666666666666666,-3.0,target_leads_source,15922,18491,0.7489573310604111
p2-11651-to-10601,11651,10601,Will RFK Jr. drop out before September?,RFK Jr. wins a state?,0.3223105744055995,33,-0.505930582102668,-0.9314918674762098,2024-08-17 00:00:00+00:00,2024-08-23 00:00:00+00:00,8,0.2962962962962963,0.0,synchronous,,,0.7487374795550267
p2-24207-to-23944,24207,23944,Which country will Pope Leo visit first?,Will Trump meet Pope Leo XIV before August?,0.3271033633513937,84,-0.5050831066174067,0.9294202934634871,2025-05-12 00:00:00+00:00,2025-05-18 00:00:00+00:00,16,0.20512820512820512,-2.0,target_leads_source,23944,24207,0.7487252144298591
p2-12779-to-12777,12779,12777,U.S. military action against Iran before November?,Iran strike on US military before November?,0.27152420934706334,40,0.838157452408166,0.9529274800558913,2024-10-25 00:00:00+00:00,2024-10-31 00:00:00+00:00,12,0.35294117647058826,0.0,synchronous,,,0.7485064988432429
p2-16096-to-15418,16096,15418,What price will Bitcoin hit in 2025?,What price will Bitcoin hit by March 31?,0.28424218763291476,93,0.8828705518527513,0.9471090424308747,2025-01-12 00:00:00+00:00,2025-01-18 00:00:00+00:00,32,0.367816091954023,0.0,synchronous,,,0.7482489859914867
